,Signal,Time,mse_X,mse_Y,rms_X,rms_Y,crest_factor_X,crest_factor_Y,max_abs_value_X,max_abs_value_Y,min_abs_value_X,min_abs_value_Y,mean_X,mean_Y,median_X,median_Y,mode_X,mode_Y,variance_X,variance_Y,standard_deviations_X,standard_deviations_Y,p2p_X,p2p_Y,Entropy_X,Entropy_Y,Skewness_X,Skewness_Y,kurtosis_X,kurtosis_Y,wave_factor_X,wave_factor_Y,peak_factor_X,peak_factor_Y,Change_coefficient_X,Change_coefficient_Y,skewness_coefficent_X,skewness_coefficent_Y,kurtosis_coefficent_X,kurtosis_coefficent_Y,Clearance_factor_X,Clearance_factor_Y,Impulse_factor_X,Impulse_factor_Y
282,signal283,2820.0,0.137648098475967,0.20664156545525608,0.37100956655585987,0.4545784480760786,3.6252434471861372,3.255763677895055,1.345,1.374,-1.205,-1.48,0.00039077764751856045,-1.4849550605706636e-05,0.002,0.003,-0.026000000000000002,-0.39299999999999996,0.1377017565372762,0.20672234770747303,0.3710818730917427,0.45466729342176465,2.55,2.854,10.02176907713492,10.165294676533527,-0.05139169173578262,-0.05822155862480002,2.861689763215706,2.9318522728047967,0.4618530740687309,0.5691006093557973,9.771293718487753,6.64919469116929,0.0010532824474346531,-3.2666640216837717e-05,-0.04823184322496284,-0.0583195585454851,2.861479899773018,2.931859886818297,9.771293718487753,6.64919469116929,4.512902041512048,3.7840607504697754
283,signal284,2830.0,0.14302782688550225,0.2176511172332944,0.37819019935146686,0.4665309392026368,3.5802091178509765,3.273094818984236,1.188,1.527,-1.354,-1.526,0.007954279015240333,0.00047166862055490413,0.001,0.011000000000000001,0.125,-0.5660000000000001,0.1430204455240987,0.21773598111648762,0.37818044043035687,0.46662188238067837,2.542,3.053,10.002091582465658,10.200450453231454,0.0184207935822944,-0.023072650225706613,2.9366981044675438,3.01521795427007,0.475513808429398,0.5844003783598323,8.306075998421111,7.0158151238123425,0.021037136767462567,0.0010110130368168185,0.08154151410356263,-0.020039610081851893,2.940903750083969,3.0151307801545832,8.306075998421111,7.0158151238123425,3.949653831113237,4.100045012858566
284,signal285,2840.0,0.1372267522469714,0.22995561156701805,0.3704412939278927,0.4795368719577443,4.105913743774111,3.774475136000581,1.253,1.81,-1.521,-1.599,0.002993747557639706,0.001958577569363033,0.008,0.006,0.16699999999999998,0.085,0.1372714323299298,0.2300416706838242,0.37050159558351403,0.4796265950547615,2.774,3.409,9.989582068468964,10.213907481249498,-0.026088360002616797,0.009821448589762088,3.140557633291198,3.0021617715080655,0.4666044714739561,0.6026080576252708,9.130872657723003,7.871084283031273,0.00808183476033653,0.004084344750527726,-0.0018423278480587245,0.022074550975861744,3.140106166617115,3.002422319746552,9.130872657723003,7.871084283031273,4.260506010552839,4.743178811202272
285,signal286,2850.0,0.15713082962094563,0.22726214966783906,0.3963973128326498,0.47672020060811254,3.3476513514112294,3.52617740522782,1.295,1.5290000000000001,-1.327,-1.681,2.9308323563892952e-05,0.0005537319265338023,-0.008,0.009000000000000001,0.203,-0.299,0.15719225598196898,0.2273506866152698,0.39647478606081493,0.4768130520605217,2.622,3.21,10.06278597197909,10.211290775798565,0.06013940703328541,0.009099288009719587,2.89136522491147,2.905998442386888,0.4939224153073799,0.5965779174484253,8.241539888282851,6.727913126909827,7.393673643891547e-05,0.0011615457020106904,0.060361217243006166,0.012583926682895923,2.8913830437572514,2.9060488144747296,8.241539888282851,6.727913126909827,4.070681287472779,4.013724402025787
286,signal287,2860.0,0.14472763423212168,0.24412808948808135,0.38043085341770283,0.4940931991922995,3.711581190944211,3.849476177994807,1.308,1.588,-1.412,-1.902,-0.005702227432590852,0.0048757327080890984,0.001,0.003,0.192,-0.12,0.14475168455719445,0.24419974452032836,0.3804624614297637,0.4941657055283464,2.7199999999999998,3.49,10.019628774915601,10.226394321744765,-0.04728009697882417,-0.07445248364293741,3.034429354376924,3.0198749226614994,0.4783071586315547,0.6199298633665868,9.037665867612828,6.504781991002835,-0.014990550945063727,0.009868523040979963,-0.09225511843992046,-0.04484595344677241,3.038612723390095,3.017520314426788,9.037665867612828,6.504781991002835,4.322780281799276,4.0325086109118224
287,signal288,2870.0,0.14143243610785455,0.22418822860492377,0.3760750405276247,0.4734851936490979,3.196170632099438,4.033917059327329,1.193,1.91,-1.202,-1.732,0.0006057053536537706,0.0047311449785072315,-0.004,0.0,-0.266,-0.308,0.14148735932630987,0.22425347811874358,0.3761480550611818,0.47355409207264126,2.395,3.642,10.02105763913102,10.186497604528414,0.021488133500543627,-0.0013127351894633794,2.928562735195246,2.9899995598617797,0.47291743411768383,0.5916879490921476,8.435123037053774,8.519626618603164,0.0016105991464157828,0.009992669774357909,0.02631993511773276,0.028666271936154106,2.928716734457547,2.9905462196108012,8.435123037053774,8.519626618603164,3.989116743150436,5.040960400992175
288,signal289,2880.0,0.14876730480656464,0.22803361156701848,0.3857036489412106,0.47752864999601696,3.393797293837683,3.633289856042086,1.3090000000000002,1.735,-1.28,-1.729,0.004448221961703799,-7.502930832356613e-05,0.017,-0.013000000000000001,0.188,-0.231,0.14880566805684492,0.22812275120968528,0.3857533772461946,0.47762197521647315,2.5890000000000004,3.4640000000000004,10.050180432324604,10.218644304581114,-0.11177667997988007,0.08098675911849217,2.741253995300219,2.9907088932621027,0.47549437006560963,0.5983385134691739,8.798976372543908,7.608527480125833,0.011533512372938936,-0.00015712001625516043,-0.07717460865124505,0.08051539906584726,2.736895433554774,2.9906581428186474,8.798976372543908,7.608527480125833,4.183863727484949,4.55247502214785
289,signal290,2890.0,0.13706775810863578,0.23328334779210652,0.37022663073938344,0.482994148817671,3.9462315206289227,3.308528693177277,1.2930000000000001,1.598,-1.4609999999999999,-1.4409999999999998,-0.0015056662758890153,0.000188745603751465,-0.004,-0.002,-0.25,0.371,0.13711907414692687,0.23337450970909862,0.3702959278022469,0.4830885112576148,2.754,3.0389999999999997,10.011864890777447,10.243506930851801,0.00019255519244786923,0.0631628626153998,2.9767033002034684,2.8811258984762254,0.4621156315421272,0.6031111554513406,9.433290642830878,6.850038869572802,-0.004066910920247091,0.0003907824113920482,-0.012008244834042009,0.06433520990925294,2.976799406644389,2.881225546484644,9.433290642830878,6.850038869572802,4.359271062932231,4.131334857514648
290,signal291,2900.0,0.12412080812817498,0.22269215748339147,0.3523078314885648,0.4719026991694278,4.1185573249089025,3.1489542285209087,1.2309999999999999,1.486,-1.4509999999999998,-1.472,0.0005291129347401348,-0.0008007033997655338,0.004,0.0,0.005,-0.256,0.12416905065718785,0.22277857324422734,0.3523762912813344,0.47199425128302924,2.6819999999999995,2.958,9.924098755640218,10.224771505941847,-0.06256336246922112,0.02229728108467515,3.046364005928821,2.9302872559902506,0.44201656595906924,0.5878655593689606,9.91775688995508,6.672888784198999,0.0015018500418383421,-0.001696757729466773,-0.05805780895620292,0.017207003011331726,3.0460016961010226,2.930153197583192,9.91775688995508,6.672888784198999,4.383812842514843,3.922761497730007
291,signal292,2910.0,0.1422171942164908,0.22755215787416963,0.3771169503171275,0.47702427388359353,3.3756106664776033,3.1088564695596417,1.273,1.483,-1.247,-1.391,0.0018358733880422,-0.0007479484173505264,-0.0,0.01,-0.042,0.156,0.14226941949445746,0.22764055528801044,0.37718618677578514,0.4771169199347372,2.52,2.874,10.006576270475096,10.22399320669485,-0.03789186793506377,-0.04001894655954244,2.9732600661349298,2.786793422613039,0.4731710044231337,0.5923715493668421,8.951097699636584,6.517187153285798,0.004868238198344935,-0.0015679481688884852,-0.02328703796403379,-0.044722794920947766,2.9726643985999974,2.7870591639237507,8.951097699636584,6.517187153285798,4.235399889226644,3.8605962515055876
292,signal293,2920.0,0.14346203399765528,0.2275435138726067,0.37876382350701776,0.47701521346033265,3.8388037868486142,3.9118249216073937,1.454,1.8659999999999999,-1.314,-1.453,-0.0018214146150840143,5.5490425947636096e-05,0.011000000000000001,-0.005,0.16699999999999998,-0.022000000000000002,0.14351479882192317,0.22763246447238447,0.3788334710950488,0.47710844099888283,2.768,3.319,9.986769676860662,10.2024324500543,-0.03683202477610343,0.03548539640738837,3.324066531809455,3.125154066789785,0.48259267170836095,0.6013390849230414,10.135085635435532,8.200629269725987,-0.0048088955767685675,0.00011632842047228992,-0.05125882271441174,0.0358343816703797,3.3249137706483647,3.125170659824041,10.135085635435532,8.200629269725987,4.8911180547978645,4.931358900850134
293,signal294,2930.0,0.13176477881985135,0.21688987416959749,0.362994185655709,0.465714369726335,3.2176823931494565,3.9423305771708907,1.168,1.5930000000000002,-1.14,-1.8359999999999999,0.006517780382962097,0.0008503321610003934,0.008,0.009000000000000001,0.13,-0.426,0.1317737916110213,0.21697393967053094,0.36300659995518164,0.4658046153383744,2.308,3.4290000000000003,9.964644156623866,10.146815646318576,0.03140036504946633,-0.035819955627623884,2.908241757843846,3.0605034065864976,0.45395818753879036,0.5805879593792234,8.86428080752056,7.344741224545829,0.017958500640409915,0.0018258693175326375,0.08528165872624582,-0.030342341587944886,2.9124325222299947,3.0602617991584498,8.86428080752056,7.344741224545829,4.024012849216918,4.264268319727521
294,signal295,2940.0,0.12096139390386837,0.20825564087534168,0.3477950458299663,0.45635034882789527,4.082864368039976,4.045137699009818,1.065,1.8459999999999999,-1.42,-1.507,-0.00273192653380227,0.002261430246189917,-0.003,-0.0,-0.078,-0.006,0.12100121505144713,0.20833193827332463,0.3478522891277951,0.4564339363734084,2.485,3.3529999999999998,9.933548075478976,10.164419791438753,-0.13545512182813868,0.04685933997504278,3.010786622564863,2.9968686265161395,0.4359862460333222,0.5748431744367529,8.804462032294264,8.864105635942819,-0.007855232130456666,0.0049555303707275455,-0.159021302924029,0.06172605278157879,3.015412980104156,2.997944822336324,8.804462032294264,8.864105635942819,3.838624349802891,5.095470622308083
295,signal296,2950.0,0.14309741539663942,0.22760415826494804,0.37828219016580655,0.4770787757435328,3.312342036115398,3.645100323923965,1.202,1.739,-1.253,-1.689,-0.005152012504884726,0.002299726455646737,-0.009000000000000001,0.003,0.136,-0.172,0.14312680291913027,0.22768784484355303,0.3783210315580278,0.47716647497865256,2.455,3.428,9.992742345407487,10.227712971196297,0.008457969446385093,-0.03974354502178101,3.0205572901197932,3.0605969139042193,0.4739870587108429,0.5994619623447042,8.399872189642835,7.640457947941688,-0.013620758604018407,0.004820489386505934,-0.03240683335779495,-0.025281964847983097,3.021209659088619,3.0599700038038873,8.399872189642835,7.640457947941688,3.9814307127158153,4.580163914685316
296,signal297,2960.0,0.13278270652598675,0.22055275771785865,0.36439361482603777,0.4696304480310648,3.8968849678606765,3.4303567981040204,1.42,1.611,-1.2690000000000001,-1.505,-0.0045228604923798375,-0.0007225478702618223,0.001,0.002,0.004,-0.19399999999999998,0.13281415106046157,0.22063845621930692,0.3644367586570564,0.469721679528747,2.689,3.1159999999999997,9.948325390220061,10.204784229933063,0.12848794068724517,0.012822059163436041,3.293894824278758,3.012378625203932,0.4617013373118416,0.5897188014924939,10.694163699111625,7.304374774859384,-0.01241297525674476,-0.0015385474440005973,0.09124710230151935,0.0082064131894953,3.2884396692341955,3.012313918593556,10.694163699111625,7.304374774859384,4.937509681311589,4.30752713788208
297,signal298,2970.0,0.15281628096912864,0.22885379562329033,0.3909172303303202,0.4783866591192634,3.384348136514938,3.467906072159938,1.2109999999999999,1.584,-1.3230000000000002,-1.659,0.009903477921062916,-0.00044587729581867746,0.015,0.004,-0.256,0.065,0.15277790428422486,0.2289430626481645,0.39086814181284313,0.47847995010048694,2.534,3.2430000000000003,10.041273451727202,10.20530733254179,-0.009749642342266942,-0.037544113079148726,2.923763984366976,3.0053439995794666,0.48676268106245774,0.5989092918159332,7.924548302838501,6.921449546798765,0.025342084600021613,-0.0009320441550517536,0.0662928866830948,-0.04034024635397642,2.9266294192821194,3.0054891829026786,7.924548302838501,6.921449546798765,3.857374378098618,4.14532044641296
298,signal299,2980.0,0.1432893173114493,0.2203373962485348,0.37853575433695735,0.4694011037998684,4.078874934032237,3.4341632070112995,1.544,1.5819999999999999,-1.213,-1.6119999999999999,-0.009061742868307934,0.0025044939429464622,-0.012,0.0,-0.13699999999999998,-0.213,0.1432631861785091,0.22041725789613767,0.3785012366935003,0.46948616368977014,2.757,3.194,9.997694242605593,10.203744842205712,0.05227178106076759,-0.01569165085614301,3.23678401825213,3.0628622214395005,0.4794992121185952,0.5917820178444563,10.775402025567674,7.179897860894868,-0.023945797455924882,0.005335585221195961,-0.01957934185638174,0.0003152567033907745,3.235217996408124,3.0626981365062473,10.775402025567674,7.179897860894868,5.166796781520814,4.2489344440374595
299,signal300,2990.0,0.15607006447831123,0.22360766705744456,0.3950570395250681,0.47287172368142777,3.4374782984061447,3.850938655885464,1.358,1.821,-1.235,-1.7309999999999999,-0.0026811254396248586,0.004257913247362251,-0.01,-0.004,-0.017,-0.385,0.15612388576949113,0.22367694518266457,0.3951251520334932,0.4729449705649322,2.593,3.5519999999999996,10.04746762337092,10.19304369212192,0.03571247899137027,0.05515724688742461,2.944772848296024,3.0561585451618103,0.49390665713603626,0.5914311672096466,8.701220215031812,8.14372791399942,-0.006786835617411454,0.009004737770751408,0.015351659529765997,0.08217219035156333,2.9440797183462295,3.0586317697280676,8.701220215031812,8.14372791399942,4.2975905894108655,4.816454505614458
300,signal301,3000.0,0.14688980031262183,0.2224903716295427,0.3832620517513074,0.471688850440142,3.3580157339321284,3.629511272955677,1.183,1.7,-1.287,-1.712,-0.0005748339194998045,0.0021488862837045685,0.005,0.016,-0.29100000000000004,-0.359,0.14694689343991588,0.2225727303652564,0.38333652766194337,0.4717761443367568,2.4699999999999998,3.412,10.009333992019107,10.201005251454266,-0.08700435484201972,-0.007254946971782397,2.9783530575064825,3.0110062172991525,0.48259025706666875,0.5902812839214345,8.053656533552711,7.640780082072867,-0.0014998473327303733,0.004555775659631935,-0.09150390021417983,0.006412474562655696,2.9788885277618466,3.0109985406377877,8.053656533552711,7.640780082072867,3.88661617685386,4.5102094770072965
301,signal302,3010.0,0.13874037475576384,0.23337786479093417,0.3724786903378015,0.48309198377838375,3.833776366387416,3.380308626170728,1.4280000000000002,1.633,-1.205,-1.51,0.00040758108636185876,0.0036053145760062515,0.01,0.01,-0.008,0.094,0.1387944464006748,0.23345609592170508,0.37255126680857603,0.4831729461814942,2.633,3.143,9.993436888266922,10.222735183658948,-0.11123404721636039,0.013876809449330573,3.026657463738796,2.909420626455266,0.46641148357415696,0.6055560967893714,10.292605901590122,6.997236012347971,0.0010942406665018388,0.0074632059787393115,-0.10795132390665216,0.036266843081967974,3.026177780644194,2.910169088167572,10.292605901590122,6.997236012347971,4.8005895884047725,4.237218927951463
302,signal303,3020.0,0.13325737475576377,0.20455797499023062,0.36504434628653515,0.4522808585273432,3.563950553500157,3.6901849117258156,1.301,1.669,-1.266,-1.567,-0.0058788589292692464,0.0048221961703790615,-0.003,0.002,-0.384,-0.042,0.13327489462324804,0.20461468025772317,0.365068342400773,0.4523435422969175,2.567,3.2359999999999998,9.977962227744332,10.160452245241471,-0.06267789026324855,-0.00635133569236498,3.0379216095445223,2.9378779952074616,0.4592445645732989,0.5621462669192484,9.763061912216816,8.159056131053845,-0.01610659497532938,0.01066255666071775,-0.11100185360078788,0.025637546517076438,3.043516320824202,2.938289262913418,9.763061912216816,8.159056131053845,4.4836331167781704,4.586582945656524
303,signal304,3030.0,0.13732723602969918,0.22521707463853055,0.37057689624381496,0.47457041062262884,4.242034557291258,3.630651977942433,1.214,1.723,-1.5719999999999998,-1.715,-0.0004271199687377916,-0.0006135209066041418,-0.001,0.016,-0.040999999999999995,0.054000000000000006,0.13738073892020114,0.22530474228779399,0.37064907786233753,0.47466276690698417,2.7859999999999996,3.438,9.990251388600171,10.180198251650502,-0.06800531818835699,-0.07356045853877928,3.081142970943685,2.989017630049994,0.4651389670914089,0.5928679526718286,8.840198310970544,7.65039685718938,-0.0011525819789893774,-0.001292793241138125,-0.07146306565646716,-0.07743884042285763,3.081464468433637,2.9894080517934203,8.840198310970544,7.65039685718938,4.1119207112480565,4.535675121848859
304,signal305,3040.0,0.13277841305197344,0.23310058069558445,0.36438772351984283,0.48280490956035693,3.770708811832895,3.7675673216670162,1.374,1.683,-1.368,-1.819,-0.0008679171551387325,-0.0005627198124267299,-0.004,0.004,0.045,-0.207,0.13282956659734116,0.23319139002481232,0.3644579078540362,0.4828989439052568,2.742,3.502,9.968224899718486,10.220071223086157,0.05216268169979793,-0.011796439460500654,3.188819832306771,2.9940362687251523,0.4612395546427357,0.6027598274896896,10.348067644566406,7.220059233562778,-0.002381857458601477,-0.0011655229337883268,0.045017095811132335,-0.015293009845163031,3.188356895518798,2.994099415472174,10.348067644566406,7.220059233562778,4.772938111792712,4.351961658087641
305,signal306,3050.0,0.14586955412270397,0.21912489292692403,0.38192872911409004,0.4681077791779624,3.3618837812445435,3.304794470018561,1.284,1.547,-1.203,-1.466,-0.0005435717076983219,0.002494333724110982,0.001,0.012,0.099,-0.026000000000000002,0.14592628338223362,0.21920433137913997,0.38200298870850946,0.4681926220896053,2.487,3.013,10.017555076317038,10.204712716941216,-0.034102238089714694,-0.0096615413440725,2.918833501495757,2.9238978769633057,0.47545256876468706,0.5843415727831378,8.802385170245413,7.059900768626544,-0.0014232295629698654,0.005328621413967837,-0.038371929661493144,0.006324474199806223,2.9190397962478563,2.9238623122221723,8.802385170245413,7.059900768626544,4.185116640449369,4.125393518832118
306,signal307,3060.0,0.12692851543571707,0.2205652919109024,0.35627028424458457,0.4696437925821041,3.845395085096336,4.192539177776475,1.37,1.969,-1.141,-1.575,-0.003994138335287229,0.002162563501367725,0.004,-0.006999999999999999,-0.083,0.19699999999999998,0.12696217627524414,0.2206468390827142,0.35631752170675546,0.46973060266786343,2.511,3.544,9.949205627463709,10.189922655962615,0.011739565531381297,0.008965584363188402,3.145014966679171,3.0169504100473494,0.4495236705348311,0.5864367251690442,10.793476905462086,8.927061837069903,-0.011211682644576351,0.004604737595765955,-0.021896891731348296,0.022779894787538765,3.145242712313986,3.017242768800432,10.793476905462086,8.927061837069903,4.851923356376247,5.235156909112826
307,signal308,3070.0,0.1370160015631105,0.22183750019538873,0.37015672567590946,0.4709962846938272,3.7605692493043197,3.8620262178553006,1.392,1.722,-1.258,-1.819,0.0025963266901133327,0.004567799921844463,0.003,0.002,-0.136,-0.166,0.13706282173786977,0.22190335026845695,0.370219963991503,0.4710661845945397,2.65,3.541,9.96293791188539,10.195596343178899,-0.007394162691009574,0.04175166159190852,3.031687561941522,2.921079641336337,0.4628711204518026,0.5874212802812914,10.15939732673366,7.762438715200572,0.0070143006445718865,0.009698621616178842,0.013649084349198285,0.07084843872442396,3.031775307322873,2.923263764022271,10.15939732673366,7.762438715200572,4.702491623740258,4.559821688188182
308,signal309,3080.0,0.13982998710433753,0.2126435572489254,0.37393848037389454,0.46113290627423825,3.8161357412940426,3.7256070356824553,1.252,1.7180000000000002,-1.4269999999999998,-1.695,0.004427119968737784,-0.004295818679171561,0.004,-0.009000000000000001,0.013999999999999999,0.258,0.13986504384592444,0.21270822481050058,0.3739853524483605,0.46120301908216144,2.679,3.4130000000000003,9.995470725832266,10.14579104676851,-0.012045536427800808,0.0064024341833318335,2.92382615861884,3.161348527304278,0.4681568713391,0.5810597082500881,8.95373035446102,8.0792478372099,0.011839996414605501,-0.009316197211289155,0.02347611261201178,-0.02154696601755002,2.9240968149289213,3.1616306986619707,8.95373035446102,8.0792478372099,4.191750389558402,4.69452539116934
309,signal310,3090.0,0.146347796014068,0.21629756428292318,0.38255430466022466,0.46507801956545225,3.583804922069008,4.410012758539656,1.3030000000000002,2.051,-1.371,-1.78,0.0027104337631887565,0.00010902696365767686,-0.002,0.001,-0.146,-0.113,0.14639765849547268,0.21638210968783278,0.3826194695718877,0.4651689044721635,2.6740000000000004,3.8310000000000004,9.99764327941042,10.17920196264798,0.09599792197382533,0.014782811873978207,2.9368163011939603,3.2196013971249404,0.47991061840530486,0.5820583388103402,8.9034480565375,9.482307425881299,0.007085273287193094,0.00023442726180737886,0.11725409752390079,0.015486093672283464,2.9398381963481657,3.219615588838243,8.9034480565375,9.482307425881299,4.272859262752421,5.519256108397422
310,signal311,3100.0,0.13224610355607633,0.23064577686596305,0.3636565736461756,0.4802559493290667,3.827787261050214,3.1545678967985813,1.249,1.515,-1.392,-1.5130000000000001,0.003363423212192266,0.002494333724110976,0.013999999999999999,0.003,-0.147,0.16,0.13228648554199063,0.23072971918211055,0.3637120915531825,0.4803433346910422,2.641,3.028,9.961737879471075,10.222872383514002,-0.07240413140865543,0.049406620628856056,3.0755636404195394,2.844653998086329,0.45693663172761234,0.5986837403016834,9.444512665512194,6.568513937631832,0.009249295413307445,0.005193829187893467,-0.04465545389645301,0.06498824830055443,3.073398195729943,2.8458422921770206,9.444512665512194,6.568513937631832,4.315543805687915,3.9324624924051634
311,signal312,3110.0,0.13993026572880016,0.23140626025791336,0.37407254073080554,0.4810470457844153,3.518034222530745,3.7958865271118096,1.3159999999999998,1.5,-1.244,-1.8259999999999998,0.0018241500586166576,-0.0016357952325126998,0.008,0.0,-0.052000000000000005,-0.121,0.13998163990130016,0.2314940471310229,0.3741412031590482,0.48113828275353737,2.5599999999999996,3.3259999999999996,9.962791965567432,10.217630527098013,-0.03631447077539265,-0.01925934858495653,3.0645739508128393,2.970248515388158,0.4724205511549244,0.6026180164044551,9.404684491563453,6.482106397329866,0.004876518721381499,-0.0034005087538665625,-0.021684798645512364,-0.02946091416820242,3.0640082812010276,2.970579862614408,9.404684491563453,6.482106397329866,4.442966230942576,3.906234099281552
312,signal313,3120.0,0.15110230558812016,0.25330720593982065,0.3887188001475104,0.5032963400818852,3.902564011373597,4.305614460950449,1.2930000000000001,2.167,-1.517,-1.558,-0.009129347401328626,0.005223134036733091,0.002,0.006999999999999999,0.066,-0.22,0.15107799850899525,0.25337893963661673,0.38868753325646455,0.50336759891417,2.81,3.7249999999999996,10.03944927471476,10.215106570403043,-0.06899560476626655,0.08314452912419708,3.0995577652581936,3.3408498183404656,0.48807527050020444,0.6400461511118148,8.557116285998335,8.554829666057048,-0.023492216537642968,0.010378409117351307,-0.1394852193632151,0.11428087434897605,3.1093528140107844,3.344947729953525,8.557116285998335,8.554829666057048,4.176516845990342,5.475485801176986
313,signal314,3130.0,0.13949619343493513,0.23128573778819922,0.3734918920605039,0.48092175848904906,3.5850845184695155,3.857176281289506,1.266,1.855,-1.339,-1.483,0.008602188354826122,0.006431809300508019,0.005,0.001,-0.023,-0.106,0.13947670016721875,0.2313347700745594,0.3734657951770399,0.4809727331923915,2.605,3.338,10.005570658411125,10.210072354554681,-0.013146295139456627,-0.0072061754769621395,2.817748947687802,3.0819573443624435,0.4625249699722828,0.6106228100855003,9.075516462680376,8.020382137435224,0.02303790529191116,0.013375116568255413,0.05597964799116905,0.03292156695247286,2.8197222474501227,3.082645205076636,9.075516462680376,8.020382137435224,4.197652979384199,4.897428278720247
314,signal315,3140.0,0.13575040640875347,0.20248491012114034,0.36844322006077607,0.4499832331555703,3.617925171156948,4.055706669783966,1.157,1.825,-1.3330000000000002,-1.511,-0.0056779992184447054,0.003090660414224304,0.01,-0.01,-0.067,0.12300000000000001,0.13577122309278958,0.202554511714927,0.3684714684921881,0.4500605644965208,2.49,3.336,10.00039932927495,10.178832691681354,-0.13109980944198185,0.09049979365303532,2.9891315904753735,3.0015955923634716,0.46176676467773375,0.564829011754214,8.522994741659899,9.01301731031789,-0.015412615214226074,0.006868552180816727,-0.17734131633148767,0.11110577423323413,2.998639302821563,3.004365066863738,8.522994741659899,9.01301731031789,3.935635707221629,5.090813660310477
315,signal316,3150.0,0.12420727940601789,0.20951102618210196,0.35243053131931956,0.4577237443940416,3.6829953271668954,4.008968340563734,1.09,1.65,-1.298,-1.835,-0.0005806955842125829,-0.00043298163345056737,0.009000000000000001,-0.001,0.102,-0.047,0.1242554984700399,0.20959274286800247,0.35249893399844473,0.45781299988969565,2.388,3.485,9.94767414797847,10.16676473297362,-0.07147830824656574,-0.08997378385456517,2.8056373102606456,3.1702363341902053,0.43600931151319033,0.5806162426521211,8.775653127679641,7.875480494119004,-0.001647690313034484,-0.0009459457423223688,-0.07642138365895627,-0.09281162192797686,2.806124696032579,3.170582144342119,8.775653127679641,7.875480494119004,3.826266478278176,4.572631893575446
316,signal317,3160.0,0.13581472606486875,0.22795043649863195,0.36853049543405325,0.47744155296604834,3.424411319105691,4.042379612771671,1.262,1.679,-1.148,-1.93,-0.002024228214146153,0.0035830402500976926,-0.002,0.003,-0.25,-0.111,0.13586372107030892,0.22802670606096467,0.36859696291519944,0.4775214194787127,2.41,3.609,9.96897025914184,10.230077825865278,-0.01988095202450885,0.02315814767666657,2.890257056017827,2.927688608339362,0.46011767260210407,0.5939745364642668,9.292070429809172,7.365636257555825,-0.005492784926004119,0.007504879142971547,-0.036359472523611824,0.04567320780447221,2.890874888219951,2.9287217471753175,9.292070429809172,7.365636257555825,4.275445819818629,4.375000381846117
317,signal318,3170.0,0.1473633532629931,0.22731092301680356,0.38387934727332373,0.47677135297415213,3.8918478178412284,3.6327685990267526,1.494,1.732,-1.2329999999999999,-1.4969999999999999,0.001388432981633446,-0.0013856975381008243,-0.013000000000000001,-0.006,-0.255,-0.28300000000000003,0.14741903357999067,0.22739786486181807,0.38395186362354156,0.4768625219723375,2.727,3.229,10.025158660372469,10.191972328685491,0.11634883798469436,0.11365071941165278,3.0589772536858977,3.0431113268794245,0.48231933752252654,0.5981829486253964,10.138205781282148,7.619519453853807,0.0036168709596809635,-0.0029064317354161036,0.12719949817875842,0.10493139965377145,3.060739019323476,3.0418407387927724,10.138205781282148,7.619519453853807,4.889852696095053,4.557866614014841
318,signal319,3180.0,0.13105942790152397,0.22867107463853079,0.3620213086290971,0.4781956447297809,3.781545360366028,3.6616811953389,1.3159999999999998,1.59,-1.369,-1.751,-0.001753028526768274,-0.002755763970300895,-0.005,0.0,-0.21100000000000002,-0.14800000000000002,0.13110758870759573,0.22875287191261973,0.3620878190544329,0.4782811640788499,2.6849999999999996,3.341,9.96002293192515,10.20936032321467,-0.021004047395905882,-0.0505644618861522,3.207523574064876,3.0341121615908992,0.45649953176893315,0.5998623073563877,10.041246334363843,6.95321873356031,-0.004842391975375349,-0.005762933564299753,-0.03553133687011951,-0.06785345397416202,3.2080711064972056,3.035477029651747,10.041246334363843,6.95321873356031,4.583824250013611,4.170973833067147
319,signal320,3190.0,0.13751210902696345,0.22346146697928862,0.37082625180394585,0.4727171109440493,3.376244248915599,3.581423140404121,1.252,1.5719999999999998,-1.16,-1.693,0.0054564282923016795,-0.0022657288003126246,0.004,-0.003,0.036000000000000004,-0.18600000000000003,0.1375360824440009,0.223543689329326,0.3708585747208778,0.47280407076221964,2.412,3.2649999999999997,9.983851440852382,10.20908821469436,0.005728488873015446,0.06990061141283112,2.973002817046844,3.056946451302693,0.46406372125593653,0.5953754677417,9.104652738287268,7.034769892321971,0.014715838063284206,-0.004793045932396849,0.04987918986427563,0.055521363503609714,2.974639397341141,3.055744144201502,9.104652738287268,7.034769892321971,4.225139030472642,4.188329415096422
320,signal321,3200.0,0.1443454927706131,0.22757616412661225,0.3799282731919449,0.4770494357261229,3.7217551305681016,3.777386293848463,1.385,1.8019999999999998,-1.4140000000000001,-1.649,0.0005048847205939781,0.004931613911684259,-0.0,0.003,-0.243,-0.212,0.14440166680568425,0.22764080024723807,0.38000219315904515,0.47711717664242403,2.7990000000000004,3.4509999999999996,10.009959230954491,10.201073552053531,0.0628396263078889,-0.01048468220306963,2.9866327591977195,2.982177510512011,0.47751415038239264,0.5988710935973558,9.595034617402119,7.918228198087807,0.0013288960101765827,0.010338294276343403,0.06682631668520175,0.020531305586249445,2.9869773843032217,2.9823852289866397,9.595034617402119,7.918228198087807,4.581764803218419,4.741997980342265
